bedrooms,bathrooms,sqft_living,sqft_lot,floors,waterfront,view,condition,grade,sqft_above,sqft_basement,lat,long,sqft_living15,sqft_lot15,l1area,l2area,l3area,yearsstand,yearsrenovated
3,2.5,2230,5050,2,0,0,3,7,2230,0,47.3359,-122.055,2260,5050,7280,7310,2230,13,13
3,1.5,1470,14821,1,0,0,4,7,1470,0,47.3658,-122.148,1760,15370,16291,17130,1470,61,61
3,2.5,2420,4750,2,0,0,3,8,2420,0,47.3663,-122.122,2690,4750,7170,7440,2420,16,16
3,2,1100,5200,1,0,0,3,6,1100,0,47.3606,-122.083,1050,5330,6300,6380,1100,50,0
3,2,1230,7789,1,0,0,3,7,1230,0,47.3718,-122.073,1470,8670,9019,10140,1230,25,25
3,2,1610,13309,1,0,0,4,7,1610,0,47.3398,-122.133,1610,15725,14919,17335,1610,52,52
3,1.75,1980,273556,1,0,0,3,6,1040,940,47.4012,-122.11,2180,217799,275536,219979,1980,63,16
3,2.5,1870,3439,2,0,0,3,7,1870,0,47.3992,-122.163,2190,4029,5309,6219,1870,14,14
3,1,1640,9750,1,0,0,3,7,1640,0,47.3256,-122.141,1200,9750,11390,10950,1640,51,51
4,2.75,3090,7650,2,0,2,3,8,2340,750,47.3622,-122.157,2760,10370,10740,13130,3090,60,25
4,2.5,3490,5000,2,0,0,3,8,3490,0,47.3772,-122.127,2910,5025,8490,7935,3490,16,16
3,2.25,2100,14027,2,0,0,3,8,2100,0,47.3833,-122.1,2730,5999,16127,8729,2100,40,40
3,2.5,1800,3980,2,0,0,3,7,1800,0,47.4006,-122.162,2580,4307,5780,6887,1800,13,13
4,2.5,1880,9426,2,0,0,4,7,1880,0,47.3584,-122.089,1760,7040,11306,8800,1880,29,29
3,2,1320,8959,1,0,0,3,7,1320,0,47.3536,-122.144,1740,7316,10279,9056,1320,26,26
4,2.25,2200,7150,2,0,0,4,7,2200,0,47.3595,-122.089,1740,7150,9350,8890,2200,29,29
4,2.5,2300,4482,2,0,0,3,7,2300,0,47.3599,-122.082,2300,3825,6782,6125,2300,6,6
4,3.5,4130,77832,2,0,2,3,10,4130,0,47.3229,-122.045,4130,87476,81962,91606,4130,8,8
3,2.5,2650,144183,1,0,0,3,8,2650,0,47.4212,-122.144,1940,41210,146833,43150,2650,52,52
4,2.5,2110,3825,2,0,0,3,7,2110,0,47.3602,-122.082,2110,3825,5935,5935,2110,7,7
4,2.5,1996,4547,2,0,0,3,7,1996,0,47.3365,-122.051,2180,5127,6543,7307,1996,10,10
5,3,3223,6371,2,0,0,3,9,3223,0,47.3588,-122.163,1979,19030,9594,21009,3223,5,5
3,2.5,2460,5027,2,0,0,3,8,2460,0,47.372,-122.102,2740,5000,7487,7740,2460,17,17
5,2.25,2880,11965,2,0,0,4,8,2880,0,47.3734,-122.124,2370,10715,14845,13085,2880,29,29
3,1,870,5200,1,0,0,5,6,870,0,47.3695,-122.081,870,5200,6070,6070,870,50,50
3,2.5,2110,4118,2,0,0,3,8,2110,0,47.3878,-122.153,2110,4044,6228,6154,2110,30,30
3,2.5,1670,8364,1,0,0,4,7,1300,370,47.369,-122.084,1490,8143,10034,9633,1670,29,29
3,1.75,2160,98445,2,0,0,3,8,2160,0,47.35,-122.162,2004,44431,100605,46435,2160,41,41
3,1,1010,9920,1,0,0,3,6,1010,0,47.3238,-122.14,1270,9680,10930,10950,1010,42,42
3,2.5,3240,108366,2,0,0,4,10,3240,0,47.327,-122.094,2090,108366,111606,110456,3240,28,28
4,2.5,2660,4082,2,0,0,3,7,2660,0,47.3414,-122.055,2390,4876,6742,7266,2660,9,9
3,1,840,6540,1,0,0,3,6,840,0,47.3743,-122.116,1010,6600,7380,7610,840,49,1
3,1.75,1240,10956,1,0,0,3,6,1240,0,47.3705,-122.15,1240,8137,12196,9377,1240,32,32
4,2.5,1580,6633,2,0,0,4,7,1580,0,47.3768,-122.118,1590,6633,8213,8223,1580,35,35
4,2.5,2340,11784,2,0,0,3,9,2340,0,47.384,-122.149,2250,10760,14124,13010,2340,22,22
5,2.75,2166,6342,2,0,0,3,8,2166,0,47.3461,-122.152,2474,5948,8508,8422,2166,6,6
4,1.5,1450,5530,1,0,0,4,6,1450,0,47.3613,-122.087,1060,5200,6980,6260,1450,50,50
3,1,840,5200,1,0,0,3,6,840,0,47.3685,-122.077,870,5200,6040,6070,840,50,1
3,2.5,2540,4260,2,0,0,3,7,2540,0,47.3989,-122.164,2190,4260,6800,6450,2540,14,14
3,2.5,1870,5874,2,0,0,3,7,1870,0,47.3992,-122.163,2090,4060,7744,6150,1870,14,14
4,3,3060,5000,2,0,0,3,8,3060,0,47.3786,-122.126,3060,5668,8060,8728,3060,18,18
4,2.5,2190,7000,2,0,0,3,8,2190,0,47.3718,-122.109,2040,7700,9190,9740,2190,22,22
3,2.5,2090,4590,2,0,0,3,7,2090,0,47.3992,-122.163,2190,4060,6680,6250,2090,14,14
3,2.5,1490,3840,2,0,0,3,7,1490,0,47.374,-122.133,2060,4384,5330,6444,1490,17,17
4,2.5,2105,6093,2,0,0,3,8,2105,0,47.3531,-122.147,1930,8022,8198,9952,2105,16,16
4,2.5,1850,5674,2,0,0,3,7,1850,0,47.3536,-122.142,1750,6875,7524,8625,1850,26,26
3,2,3120,42247,1,0,0,4,7,2150,970,47.3925,-122.137,2100,43416,45367,45516,3120,39,39
3,1,1340,15600,1,0,0,4,6,1340,0,47.3224,-122.143,1320,9800,16940,11120,1340,41,41
3,1.5,1740,5200,1,0,0,4,7,1060,680,47.3657,-122.094,1540,5200,6940,6740,1740,42,42
3,1.5,1610,5304,1,0,0,4,6,1610,0,47.3632,-122.087,1060,5304,6914,6364,1610,51,51
3,2.5,2390,34041,1,0,0,3,8,1840,550,47.3546,-122.081,2460,35686,36431,38146,2390,35,35
3,1.5,1090,10454,1,0,0,3,6,1090,0,47.3425,-122.082,1230,12196,11544,13426,1090,56,56
3,1.5,1110,10296,1,0,0,5,7,1110,0,47.422,-122.153,1330,10296,11406,11626,1110,55,55
3,1,860,5185,1,0,0,4,6,860,0,47.3634,-122.086,1120,5494,6045,6614,860,51,51
4,2.5,2010,12085,2,0,0,3,8,2010,0,47.3406,-122.057,1910,12133,14095,14043,2010,33,33
4,2.5,2490,9346,2,0,2,3,9,2490,0,47.3831,-122.147,2650,9454,11836,12104,2490,23,23
5,3,3223,6371,2,0,0,3,9,3223,0,47.3584,-122.163,1979,9008,9594,10987,3223,5,5
3,2.5,1880,5000,2,0,0,3,7,1880,0,47.3359,-122.054,2260,5000,6880,7260,1880,9,9
3,2.25,1670,6600,2,0,0,4,7,1670,0,47.3604,-122.089,1670,6801,8270,8471,1670,29,29
4,2.5,3010,5701,2,0,0,3,8,3010,0,47.3492,-122.152,3010,5772,8711,8782,3010,16,16
4,2.5,3110,5868,2,0,0,3,8,3110,0,47.3781,-122.126,2950,5924,8978,8874,3110,18,18
4,2.5,2300,15188,2,0,0,4,7,2300,0,47.3683,-122.164,1820,10125,17488,11945,2300,53,53
3,1,840,6500,1,0,0,5,6,840,0,47.3704,-122.08,870,5200,7340,6070,840,50,50
3,2.5,2424,5931,2,0,0,3,9,2424,0,47.3515,-122.134,2424,6036,8355,8460,2424,5,5
4,2.5,2310,7800,2,0,0,3,8,2310,0,47.3737,-122.164,2310,7140,10110,9450,2310,8,8
4,2.5,2260,13755,1,0,0,4,9,2260,0,47.3767,-122.161,2650,13650,16015,16300,2260,44,44
3,2.25,1400,3825,2,0,0,3,7,1400,0,47.3596,-122.082,2110,3825,5225,5935,1400,7,7
3,2.5,2130,12245,2,0,0,3,8,2130,0,47.3406,-122.057,1910,12216,14375,14126,2130,30,30
4,2.5,2690,5505,2,0,0,3,8,2690,0,47.3666,-122.119,2690,5505,8195,8195,2690,15,15
4,1.5,1120,5427,1,0,0,3,6,1120,0,47.3628,-122.087,1150,5304,6547,6454,1120,50,0
4,2.75,2700,49428,1,0,0,4,9,2700,0,47.3168,-122.079,2728,85905,52128,88633,2700,31,31
4,2.5,2500,4750,2,0,0,3,8,2500,0,47.3666,-122.122,2690,4750,7250,7440,2500,16,16
2,1,950,15996,1,0,0,4,7,950,0,47.4987,-121.787,950,25510,16946,26460,950,73,19
3,1.5,1200,15606,1,0,0,3,7,1200,0,47.4752,-121.755,1210,15606,16806,16816,1200,34,34
3,2.5,3240,60840,2,0,0,3,7,3240,0,47.5192,-121.764,2570,204732,64080,207302,3240,22,22
4,3.25,7420,167869,2,0,3,3,12,7420,0,47.4548,-121.764,5610,169549,175289,175159,7420,17,17
5,3.5,3440,6037,2,0,0,3,9,3440,0,47.4765,-121.734,3270,6037,9477,9307,3440,5,5
3,1.75,1510,44000,1,0,0,3,7,1240,270,47.4851,-121.716,2290,36242,45510,38532,1510,30,30
3,2.75,2100,10362,2,0,0,3,9,1510,590,47.4347,-121.417,2240,11842,12462,14082,2100,21,21
4,1.75,1580,8856,2,0,0,3,7,1580,0,47.4694,-121.745,1390,9490,10436,10880,1580,40,40
3,1.75,1570,16817,2,0,0,3,7,1570,0,47.4716,-121.756,1600,16817,18387,18417,1570,37,37
4,2.5,2980,210395,2,0,0,3,9,2980,0,47.4575,-121.707,2530,45596,213375,48126,2980,18,18
3,2,2740,101930,1,0,2,3,9,2740,0,47.5056,-121.77,2140,83635,104670,85775,2740,20,20
4,2.5,2500,50595,2,0,0,3,9,2500,0,47.4736,-121.731,2765,33720,53095,36485,2500,22,22
4,2.75,2790,5000,2,0,0,3,8,2790,0,47.4831,-121.773,2620,5527,7790,8147,2790,5,5
3,2.25,1510,36224,2,0,0,3,8,1510,0,47.4616,-121.711,1730,36224,37734,37954,1510,28,28
4,2.5,3030,9687,2,0,0,3,8,2020,1010,47.485,-121.799,2050,10193,12717,12243,3030,21,21
4,2.75,4600,322188,1,0,4,3,10,2400,2200,47.4626,-121.739,3740,114562,326788,118302,4600,30,30
3,2,1140,11620,1,0,0,3,7,1140,0,47.4991,-121.783,1140,8400,12760,9540,1140,25,25
3,1.75,1710,10950,1,0,0,3,7,1060,650,47.4678,-121.745,1180,10950,12660,12130,1710,52,52
3,1,1230,9440,1,0,0,3,7,1230,0,47.4657,-121.747,1230,10296,10670,11526,1230,41,41
3,1,1190,9600,1,0,0,3,7,1190,0,47.4805,-121.762,1360,10140,10790,11500,1190,38,38
3,2.5,1920,15124,2,0,0,3,8,1920,0,47.5015,-121.773,1920,16477,17044,18397,1920,24,24
3,1,1250,10094,1,0,0,4,6,1250,0,47.4987,-121.781,1300,10094,11344,11394,1250,92,92
4,2.5,2990,6037,2,0,0,3,9,2990,0,47.4766,-121.735,2990,5992,9027,8982,2990,6,6
3,3,4020,435600,1,0,2,3,10,4020,0,47.4418,-121.731,2590,283140,439620,285730,4020,20,20
3,2.5,1750,22357,2,0,0,3,8,1750,0,47.4807,-121.779,2430,22357,24107,24787,1750,25,25
3,2,1660,11135,1,0,0,3,8,1660,0,47.4897,-121.787,1660,11560,12795,13220,1660,48,48
2,1,960,20954,1,0,0,3,7,960,0,47.4485,-121.774,1240,9752,21914,10992,960,42,42
5,2,1860,9000,2,0,0,3,7,1860,0,47.4484,-121.772,1390,9752,10860,11142,1860,39,39
4,2.5,1890,12236,1,0,0,3,7,1230,660,47.4491,-121.78,1390,11360,14126,12750,1890,41,41
3,2.5,2340,5171,2,0,0,3,8,2340,0,47.4832,-121.772,2790,5684,7511,8474,2340,6,6
3,2,1410,10015,1,0,3,3,6,1410,0,47.4948,-121.776,1570,10485,11425,12055,1410,26,26
4,2.75,3980,285318,2,0,2,3,9,3980,0,47.4803,-121.795,2100,105415,289298,107515,3980,13,13
3,1,1170,62290,2,0,0,3,5,1170,0,47.5104,-121.787,1810,42173,63460,43983,1170,33,33
3,2.5,1980,9725,2,0,0,3,8,1980,0,47.4856,-121.802,2070,9834,11705,11904,1980,25,25
3,1,1010,10800,1,0,0,4,7,1010,0,47.4483,-121.773,1370,9500,11810,10870,1010,47,47
2,1,1000,31838,1,0,0,3,7,1000,0,47.4789,-121.779,1490,39747,32838,41237,1000,57,57
2,1,1010,3000,1,0,0,4,7,1010,0,47.4965,-121.785,1150,7000,4010,8150,1010,94,94
3,2,930,11475,1,0,0,3,7,930,0,47.4644,-121.745,1280,11250,12405,12530,930,41,41
2,1.75,1620,113862,1,0,0,3,7,1620,0,47.4821,-121.719,1560,54806,115482,56366,1620,24,24
3,2.5,2330,33750,2,0,0,3,9,2330,0,47.4787,-121.723,2270,35000,36080,37270,2330,36,14
2,1,900,57063,1,0,0,4,6,900,0,47.4735,-121.786,1440,268765,57963,270205,900,81,81
4,4.5,4920,270236,2,0,3,3,10,3820,1100,47.4695,-121.775,4920,260924,275156,265844,4920,13,13
3,1,1330,20562,1,0,0,3,5,1330,0,47.4807,-121.775,1350,20562,21892,21912,1330,60,60
3,1.75,1630,11800,1,0,0,4,7,1630,0,47.4863,-121.73,2090,57428,13430,59518,1630,48,48
3,1.75,1890,11875,1,0,0,3,7,1230,660,47.4472,-121.774,1580,10920,13765,12500,1890,40,40
3,2,1600,13200,1,0,0,3,7,1600,0,47.4656,-121.756,1360,11520,14800,12880,1600,29,29
3,2,1540,10931,1,0,3,3,7,1540,0,47.495,-121.776,1570,10485,12471,12055,1540,30,30
3,3,2640,5978,2,0,0,3,9,2640,0,47.4759,-121.735,2680,6060,8618,8740,2640,7,7
3,3.5,3820,145054,2,0,3,3,9,2870,950,47.4419,-121.736,2500,95950,148874,98450,3820,20,20
3,1.5,1390,13860,2,0,0,3,7,1390,0,47.4704,-121.747,1390,11860,15250,13250,1390,40,40
3,2.5,1870,9825,1,0,0,4,7,1250,620,47.4639,-121.744,1380,11475,11695,12855,1870,25,25
1,0,600,24501,1,0,0,2,3,600,0,47.5316,-121.749,990,22549,25101,23539,600,69,69
4,2.75,2790,8853,2,0,0,3,8,2790,0,47.4842,-121.772,2790,8092,11643,10882,2790,6,6
4,2.5,2660,35010,2,0,2,3,9,2660,0,47.4816,-121.714,2330,35448,37670,37778,2660,26,26
3,1,1200,15843,1,0,2,3,7,1200,0,47.4991,-121.779,1410,15843,17043,17253,1200,64,64
4,2.5,2520,9684,2,0,0,3,8,2520,0,47.4848,-121.801,2090,10133,12204,12223,2520,25,25
4,2.75,1790,47250,1,0,0,3,7,1220,570,47.5302,-121.746,1250,43791,49040,45041,1790,32,32
3,1.5,1500,11975,1,0,0,4,7,1500,0,47.4658,-121.758,1510,13875,13475,15385,1500,49,49
3,2.25,2450,49658,1,0,0,3,7,1770,680,47.486,-121.726,1340,121097,52108,122437,2450,41,41
3,1.75,1510,15744,1,0,0,3,7,1510,0,47.476,-121.755,1470,15744,17254,17214,1510,34,34
3,2,1680,11250,1,0,0,4,8,1680,0,47.4861,-121.786,1760,12160,12930,13920,1680,52,52
3,2.5,1670,22703,1,0,0,3,7,1310,360,47.4708,-121.756,1510,16817,24373,18327,1670,31,31
3,1,1260,9600,1,0,0,3,7,1260,0,47.4444,-121.762,1530,9790,10860,11320,1260,49,20
3,2.5,2320,36847,2,0,2,3,9,2320,0,47.4838,-121.714,2550,35065,39167,37615,2320,27,27
3,2,1460,11481,1,0,0,2,7,1170,290,47.4493,-121.777,1540,9680,12941,11220,1460,24,24
4,2.75,2790,5527,2,0,0,3,8,2790,0,47.4827,-121.773,2620,5509,8317,8129,2790,5,5
3,2.5,2400,81892,2,0,0,3,8,2400,0,47.5028,-121.769,1370,37270,84292,38640,2400,34,34
4,1,1520,80150,1,0,0,2,5,1520,0,47.4742,-121.769,1740,84506,81670,86246,1520,71,71
3,2.5,1260,11877,1,0,0,3,7,1260,0,47.4442,-121.762,1430,9790,13137,11220,1260,44,44
3,1.5,1370,11400,2,0,0,3,7,1370,0,47.4477,-121.77,1390,9600,12770,10990,1370,39,39
4,2.5,2180,9861,2,0,2,3,8,2180,0,47.4817,-121.802,2390,9761,12041,12151,2180,22,22
3,2.5,1920,9625,2,0,0,3,8,1920,0,47.4876,-121.8,1920,10343,11545,12263,1920,26,26
3,1,1370,11050,1,0,0,3,7,1370,0,47.4485,-121.776,1520,10000,12420,11520,1370,38,38
4,2.75,2910,6334,2,0,0,3,8,2910,0,47.4826,-121.771,2790,6352,9244,9142,2910,6,6
3,1,1380,10875,1,0,0,3,7,1380,0,47.4653,-121.745,1040,10875,12255,11915,1380,42,42
5,3,2240,94960,1,0,0,3,6,2240,0,47.481,-121.788,1780,43400,97200,45180,2240,34,34
4,2.5,2680,5539,2,0,0,3,8,2680,0,47.4759,-121.734,2680,5992,8219,8672,2680,6,6
3,1.5,1140,20383,1,0,0,3,7,840,300,47.4755,-121.758,1200,15625,21523,16825,1140,34,34
4,2.5,2300,19250,1,0,0,4,7,2300,0,47.4793,-121.776,1460,19250,21550,20710,2300,64,64
3,2.5,1270,9675,2,0,0,3,8,1270,0,47.4639,-121.744,1270,11700,10945,12970,1270,26,26
5,1.75,1830,47916,1,0,0,3,6,1830,0,47.4881,-121.777,2010,13135,49746,15145,1830,71,71
3,1.75,1120,10450,1,0,0,3,7,1120,0,47.4418,-121.772,1250,10414,11570,11664,1120,46,46
4,2.5,2320,11717,2,0,0,3,8,2320,0,47.484,-121.78,2320,9714,14037,12034,2320,22,22
3,1.5,2520,37616,1,0,0,3,8,2520,0,47.4777,-121.763,1470,33750,40136,35220,2520,64,64
3,1.5,1570,12196,1,0,0,4,7,1570,0,47.4866,-121.786,1740,12196,13766,13936,1570,47,47
3,2.5,2320,15024,2,0,0,3,8,2320,0,47.4829,-121.766,2300,15145,17344,17445,2320,29,29
3,3,2340,5002,2,0,0,3,8,2340,0,47.4831,-121.773,2790,5375,7342,8165,2340,6,6
3,1.5,1140,15890,1,0,0,3,7,840,300,47.4752,-121.757,1200,15247,17030,16447,1140,34,34
3,1.5,1360,9760,1,0,0,5,7,1360,0,47.4648,-121.757,1310,11456,11120,12766,1360,35,35
3,1.75,1430,9857,1,0,2,4,7,1140,290,47.4964,-121.771,1310,9880,11287,11190,1430,39,39
3,1.75,1140,22267,1,0,0,3,7,1140,0,47.4761,-121.758,1150,15625,23407,16775,1140,33,33
4,3.5,4030,1024068,2,0,0,3,10,4030,0,47.4619,-121.744,1830,11700,1028098,13530,4030,13,13
4,2.75,2790,8092,2,0,0,3,8,2790,0,47.4834,-121.773,2790,6154,10882,8944,2790,6,6
3,1.75,1180,14292,1,0,0,3,7,1180,0,47.4818,-121.733,1480,14400,15472,15880,1180,38,38
3,2.5,2210,8010,2,0,0,3,8,2210,0,47.4845,-121.775,2430,9600,10220,12030,2210,21,21
3,2.25,2680,41804,1,0,0,3,9,2680,0,47.4828,-121.73,2680,40866,44484,43546,2680,30,30
3,2,1110,10500,1,0,0,5,7,1110,0,47.4456,-121.773,1230,10395,11610,11625,1110,41,41
4,2.5,2680,5539,2,0,0,3,8,2680,0,47.4759,-121.734,2680,5992,8219,8672,2680,6,6
3,2.5,2780,32880,1,0,0,3,9,2780,0,47.4798,-121.727,2780,40091,35660,42871,2780,26,26
5,2.5,3280,6553,2,0,0,3,9,3280,0,47.475,-121.737,3360,7242,9833,10602,3280,7,7
4,2.5,2400,8320,2,0,0,3,8,2400,0,47.4808,-121.781,2430,9258,10720,11688,2400,20,20
3,1,1600,12566,1,0,0,4,7,1600,0,47.4431,-121.765,1600,10650,14166,12250,1600,48,48
4,3,3400,292723,2,0,0,3,10,3400,0,47.4883,-121.725,1760,69696,296123,71456,3400,21,21
3,1.75,4060,136290,1,0,0,3,8,2810,1250,47.4843,-121.719,1300,51836,140350,53136,4060,24,24
3,2.5,2780,275033,1,0,0,3,10,2780,0,47.4496,-121.766,1680,16340,277813,18020,2780,13,13
3,2.25,1690,14615,2,0,0,4,7,1690,0,47.4492,-121.78,1390,11360,16305,12750,1690,40,40
3,1.75,2370,9750,1,0,0,4,7,1280,1090,47.4459,-121.773,1230,9775,12120,11005,2370,40,40
3,1,1250,9775,1,0,0,3,7,1250,0,47.4474,-121.771,1390,9650,11025,11040,1250,48,48
4,2.25,1790,42000,1,0,0,3,7,1170,620,47.4819,-121.744,2060,50094,43790,52154,1790,36,36
3,2.5,2380,214315,1,0,0,3,9,2380,0,47.4525,-121.748,2400,68824,216695,71224,2380,19,19
4,2.25,1600,15312,1,0,0,4,7,1080,520,47.4629,-121.743,1620,12375,16912,13995,1600,40,40
3,1.75,1300,12378,1,0,0,4,6,1300,0,47.4996,-121.778,1300,11596,13678,12896,1300,76,76
3,2.25,1780,191228,2,0,2,3,8,1780,0,47.4575,-121.748,2440,87120,193008,89560,1780,31,31
3,1.75,1660,10440,1,0,0,3,7,1040,620,47.4448,-121.77,1240,10380,12100,11620,1660,41,41
4,2.5,2330,9928,2,0,0,3,8,2330,0,47.4836,-121.783,2430,8175,12258,10605,2330,21,21
3,2.5,2040,9622,2,0,0,3,8,2040,0,47.4833,-121.8,2390,9868,11662,12258,2040,24,24
3,1.5,1180,10277,1,0,0,3,6,1180,0,47.488,-121.787,1680,11104,11457,12784,1180,36,36
3,1.75,1390,9000,1,0,0,4,7,1390,0,47.4469,-121.772,1400,9697,10390,11097,1390,41,41
4,2.75,2790,6969,2,0,0,3,8,2790,0,47.4836,-121.769,2620,6307,9759,8927,2790,7,7
3,1.5,1140,10300,1,0,0,4,6,1140,0,47.4452,-121.77,1250,9975,11440,11225,1140,52,52
3,1.75,1220,7250,1,0,0,3,7,1220,0,47.4887,-121.784,1700,15251,8470,16951,1220,57,57
4,2,980,10640,1,0,0,5,7,980,0,47.4462,-121.773,1230,9750,11620,10980,980,41,41
2,1,1020,9200,1,0,0,3,7,1020,0,47.4461,-121.769,1520,9600,10220,11120,1020,41,41
3,2.5,2210,9226,2,0,0,3,8,2210,0,47.4849,-121.782,2430,8902,11436,11332,2210,21,21
4,2.5,1900,15123,2,0,0,3,8,1900,0,47.5015,-121.772,1900,16477,17023,18377,1900,24,24
4,2.75,2620,7001,2,0,0,3,8,2620,0,47.4838,-121.769,2620,6543,9621,9163,2620,7,7
4,3.75,4030,503989,2,0,0,3,10,4030,0,47.4807,-121.795,2110,71874,508019,73984,4030,11,11
3,2,1930,12443,1,0,0,3,7,1930,0,47.4906,-121.775,1400,12183,14373,13583,1930,50,50
3,1.75,1510,8400,1,0,0,2,7,980,530,47.4476,-121.771,1500,10125,9910,11625,1510,40,40
3,2.25,1680,57063,2,0,0,4,8,1680,0,47.4669,-121.765,1910,57063,58743,58973,1680,30,30
3,1.75,1230,10725,1,0,0,3,7,1230,0,47.4431,-121.772,1250,10170,11955,11420,1230,39,39
3,2.25,1360,9600,2,0,0,3,7,1360,0,47.4687,-121.749,1200,10400,10960,11600,1360,27,27
3,2,1840,40438,2,0,0,3,7,1840,0,47.4853,-121.709,1380,44049,42278,45429,1840,25,25
3,1.75,1390,13200,2,0,0,3,7,1390,0,47.4429,-121.771,1430,10725,14590,12155,1390,40,40
4,2,2020,48693,1,0,0,3,7,2020,0,47.4646,-121.759,1610,34900,50713,36510,2020,70,70
3,2,1210,14499,1,0,0,3,7,1210,0,47.4705,-121.754,1570,15360,15709,16930,1210,35,35
3,2.5,2430,88426,1,0,0,4,7,1570,860,47.4828,-121.718,1560,56827,90856,58387,2430,34,34
3,1,1020,8625,1,0,0,3,7,1020,0,47.4465,-121.77,1290,9440,9645,10730,1020,41,41
4,2.5,3130,40918,2,0,0,3,9,3130,0,47.4761,-121.723,2760,35440,44048,38200,3130,25,25
4,1.75,1670,13125,1,0,0,5,8,1670,0,47.6315,-122.101,2360,12500,14795,14860,1670,46,46
6,2.5,3190,12196,2,0,0,4,8,3190,0,47.6309,-122.103,2790,13068,15386,15858,3190,40,40
2,2,1350,2560,1,0,0,3,8,1350,0,47.6344,-122.107,1790,2560,3910,4350,1350,43,43
4,2.75,3100,7501,2,0,0,3,10,3100,0,47.6859,-122.109,3140,8672,10601,11812,3100,21,21
4,1.75,1570,7650,1,0,0,3,7,1100,470,47.6801,-122.106,1580,7650,9220,9230,1570,44,44
4,2.75,2990,4298,2,0,0,3,9,2990,0,47.7101,-122.108,2990,4837,7288,7827,2990,5,5
3,2,1620,8400,1,0,0,3,7,1180,440,47.6574,-122.128,2120,8424,10020,10544,1620,51,51
5,4,4180,7232,2,0,0,3,9,4180,0,47.7049,-122.125,3570,6054,11412,9624,4180,5,5
4,2.5,2540,4241,2,0,0,3,8,2540,0,47.7073,-122.112,3010,4929,6781,7939,2540,10,10
4,2.75,2990,6626,2,0,0,3,9,2990,0,47.7107,-122.11,2910,5533,9616,8443,2990,5,5
3,1.75,1270,7700,1,0,0,4,7,1270,0,47.6711,-122.148,1510,7700,8970,9210,1270,51,51
5,2.5,3670,8960,1,0,0,3,8,3670,0,47.6654,-122.142,2340,9425,12630,11765,3670,46,46
4,2.5,3360,15091,2,0,0,3,9,3360,0,47.6649,-122.135,1930,9936,18451,11866,3360,22,22
4,2.5,3310,5101,2,0,0,3,9,3310,0,47.6649,-122.08,3010,5176,8411,8186,3310,14,14
3,1,1410,8925,1,0,0,3,7,1410,0,47.6782,-122.162,1330,8925,10335,10255,1410,61,61
3,1,1110,7128,1,0,0,3,7,1110,0,47.6968,-122.124,1510,7107,8238,8617,1110,39,39
3,2,1430,9250,1,0,0,4,8,990,440,47.6952,-122.096,1830,8003,10680,9833,1430,36,36
3,1,1440,7107,1,0,0,4,7,1000,440,47.6968,-122.124,1540,7140,8547,8680,1440,39,39
4,2.5,2700,8810,2,0,0,3,9,2700,0,47.7041,-122.116,2730,5100,11510,7830,2700,15,15
3,2.5,1710,2300,2,0,0,3,8,1570,140,47.6743,-122.142,2120,2856,4010,4976,1710,14,14
4,2.5,2370,10000,1,0,0,5,8,1660,710,47.6383,-122.099,2480,9875,12370,12355,2370,45,45
3,2.5,2390,9157,2,0,0,3,9,2390,0,47.6617,-122.15,2360,8250,11547,10610,2390,35,35
3,2,1490,7431,1,0,0,4,7,1490,0,47.6697,-122.162,1700,7725,8921,9425,1490,53,53
4,1.75,2300,11700,1,0,0,4,9,1960,340,47.6331,-122.094,2840,12000,14000,14840,2300,42,42
4,4.5,4040,8400,2,0,0,3,9,3220,820,47.7067,-122.131,3940,8400,12440,12340,4040,13,13
3,2.25,2330,11424,2,0,0,4,8,2330,0,47.6386,-122.11,2050,11448,13754,13498,2330,35,35
4,2.75,2020,10720,1,0,0,4,8,1420,600,47.6373,-122.104,2190,10164,12740,12354,2020,43,43
4,1.75,2020,7029,1,0,0,4,7,1430,590,47.6983,-122.127,1780,7200,9049,8980,2020,40,40
2,1.5,1310,12196,1,0,0,3,6,1310,0,47.6487,-122.122,2970,12196,13506,15166,1310,49,49
3,2.5,2670,12187,2,0,0,3,8,2670,0,47.6677,-122.15,2400,8999,14857,11399,2670,33,33
3,1.75,1750,12325,1,0,0,4,7,1470,280,47.6832,-122.118,1820,9750,14075,11570,1750,51,51
3,2.25,1830,7897,1,0,0,4,8,1290,540,47.6914,-122.103,1990,8306,9727,10296,1830,33,33
3,2,2290,11200,2,0,0,3,9,2290,0,47.6517,-122.124,2250,10000,13490,12250,2290,40,40
4,2.25,2470,7350,1,0,0,3,7,1600,870,47.6936,-122.128,1970,7700,9820,9670,2470,41,41
4,2.5,3480,6315,2,0,0,3,9,2360,1120,47.6841,-122.161,3620,5233,9795,8853,3480,19,19
3,2.5,2210,7620,2,0,0,3,8,2210,0,47.6938,-122.13,1920,7440,9830,9360,2210,25,25
3,2.25,1660,10140,1,0,0,4,8,1370,290,47.6889,-122.128,2100,10125,11800,12225,1660,39,39
4,2.5,1850,7850,2,0,0,3,8,1850,0,47.6914,-122.103,1830,8140,9700,9970,1850,34,34
3,2.5,1650,3711,2,0,0,3,8,1650,0,47.6863,-122.093,1760,3762,5361,5522,1650,23,23
3,1.75,1300,8480,1,0,0,3,7,1300,0,47.6991,-122.13,1740,7280,9780,9020,1300,50,50
